ReviewerID	ProductID	Name	Review	Rating	Summary	Date
A1K6K23WG0IBWE	B00150OTCE	Quadro Sinead Summer	I fully figured this film to be pretty much what I expected, which was another over rated supernatural thriller. Indeed within the first 30 minutes I was feeling like it might be just that. I found that portion of the film to be pretty average noting along the way the superb acting and production values. But the film quickly gets much more atmospheric and fills its canvas with an unusally creepy and melodramtaic tone. The story s suprisingly unique even if there were moments that seemed like they could have been inspired by films like Poltergiest or The Others. As a solidly moody supernatural story this film ranks as one of the better ones I have seen. And there is plenty of good creepy scares and horror along the way. The film gets more intense as it goes along. I found this film to sometimes be a soild performer as horror films go. It was often indeed very creepy and made me squirm more than once, I foud my self biting my nails, which is something I havent done in a good long time at the movies. There wa...	5	One thumb way up!!,	05-07-2013
AUM3YMZ0YRJE0	B00150OTCE	Robert J. Crawford	If you want a new spin on a ghost story that avoids falling into a silly formula, you just may like this film.  It is heavy on atmospherics, has psychologically realistic characters, and you cannot guess where things will go.  I found it riveting and frightening, always wondering how it would turn out and did not at all anticipate how it was resolved.  Indeed, it is so original that I am sure I will watch it many times for nuance and the strength of the performances.The story is about a woman who wants to return to her orphanage and give to others what she received.  She has a beloved son with her, who sees playmates where there are none and disappears early on.  The mother in her turn tries to discover where he went.  As the film progresses, the viewer learns more and more about the woman and her past, which influences what she experiences in the present.  Her discovery and then her choice are brilliant yet different than at least I assumed they would be, as are her reasons.Recommended for all who enjoy a...	4	wonderfully creepy, mysterious, and full of the unexpected,	04-02-2014
A24K6KR7RHW7XB	B00150OTCE	Ron	This was on of the best if not the best movies that I've seen to come from Spain. Just about every element of this movie was crafted with loving hands that put the finishing touches on each and every scene before you and I would ever see it. The acting from Laura  played by (Rueda) was very good as her emotions changed from a loving mother to a panicked, distraught woman on the edge after the disappearance of her son Sim'on. The other case members also give good performances, but Rueda is the standout in this movie. The director worked magic with his cast and crew to bring this story to life from the beautiful orphanage remodeled into the families home. The cinematography was noting short of spectactular from inside the home to the beach and cave to the shots in town where the accident occurs. The mood was thick enough to cut with a knife and is so seldom seen in movies of this genre where mood can make or break a movie. The writer and director were able to turn words into this increadible work of visual a...	4	Orphanage Reunion,	08-04-2013
A1O626RCX1G3J0	B0015TFUSC	E. Saltbush	A bizarre but believable premise, puts these interesting slightly creepy characters on a course to what will probably be a total downfall. And yet - they all keep landing on their feet. It is great television featuring some young actors that I think will be huge talents in the years to come.,	4	This show is an example of what television does best,	04-08-2014
A3LH77PBDFEO3F	B0015TFUSC	G. E. Williams Nunah	First, thank you to the folks at FX.Not only do you continue to deliver top notch programming for grown-ups, but you also make the seasons to work counterpoint to the other networks, allowing us to watch something other than reruns for more of the year.As season two begins, the moral dilemmas multiply and the plotlines are even more intriguing. Wayne, Dahlia and the two younger kids decide that they like being upper-class and decide to try and keep what they have despite the mounting risks.In another thread, the Travelers also begin to play into the plotline again. Oldest Malloy son Cael decides for good that the house at Eden Falls is stealing his soul, and opts to run away back to the Travelers, who have a new college educated (from prison via (University of Phoenix) spurting his mail order philosophies in order to take control of the clan).The new season is finding more moral and legal dilemma's for Wayne/Doug having to lie to his family and more issues with his less than bright adversary Dale. On the s...	5	Great start for the 2008 Season,	04-08-2008
A1Q6XLK83CP6QL	B0015TFUSC	Linda S readinglife	Mindless show.  Truly wasting your time.  Not funny and nothing to learn from.  Don't let your kids watch this show.,	2	Wate of time.,	04-09-2014
A1B191OLEE8ZKX	B0015TFUSC	LMB LMB	Watched the first season pilot on Amazon Prime, and ended up watching 11 hours one day then finished the whole 2nd season the next day. Fantastic. Except the ending. But wow, as if I wasn't already impressed with izzard, this made me an addict. Minnie did the most amazing acting I've ever seen her do. And the youngest boy Sam made me fall in love with the writers and of course the actor. Excellent. I need more please!,	5	Loved it! Can't Get Enough,	08-10-2013
AN6NGSXZXMZZ9	B0015TFUSC	marie s.	When I am well entertained and my interest is involved in what will happen next, it's a good program and worth continuing. I highly recommend for entertainment value. Good acting too.,	5	The Riches continue,	06-10-2014
A1P6NQT3V6KD3K	B0015TFUSC	MikeyrInKY Mike	I give it 5 stars because the show is totally entertaining. Just the right amounts of suspense, excitement and comedy makes this a must watch show for me. Eddie Izzard and Minnie Driver play extremely well off one another. Their kids are played by Shannon Woodward and Noel Fisher who are both engaging and believable. The one downside is that they cancelled the show after only 20 episodes. Please bring back The Riches! :p,	5	Riches are Fun!,	05-10-2013
AVR7V60Q4ZR7C	B0015TFUSC	Scot Frink	As my review title goes, this was a great show.  Originally I thought it would be a comedy, but it's more of a drama with a lot of irony.  Not your typical formula show, which is why it was so cool but also probably why it got cancelled.  Very disappointed that they cancelled it halfway through the season (can anyone say &#34;Firefly&#34;?) with so many loose threads that will never be tied off.,	5	Great season; sorry it got cancelled early.,	05-12-2014
A1K0X738BHCA0C	B0015ZS0GA	Amazon Customer	I have been a fan of all the top chef seasons, I enjoy the reunion specials they are funny and have a great way of looking back at some of the best parts of the season...They do NOT disappoint.,	5	TOP CHEF ALL THE WAY,	09-06-2012
A3NTOJ2BO7HH71	B0015ZS0GA	Brandon Keith Yates	This was a fun mix of entertaining personalities and obviously talented chefs.  There are some intense tempers and personality clashes, but I like that that is not the focus of the show as with some other reality programming.,	4	One of my favorite seasons.,	01-07-2013
ARRC9IHPZ39U5	B0015ZS0GA	nancy	Wonderful. Loved it.,	5	Five Stars,	07-09-2014
A3RTDG1DSPZWGY	B0018SOVIA	Amy Thompson	My two year old is self identifying letters! Wherever we go she is pointing out at least 6-8 letters and is consistently correct.,	5	Great Series,	02-10-2014
A1MVYVGYPRLQ7N	B0018SOVIA	Christa Douglas	I love this series for my toddlers, each episode starts off with a book that they explore. Along the way they touch on letter recognition and spelling. Character is loveable and the kids can relate. It's a show I can let my kids watch and not feel guilty.,	5	Super YES!!!,	06-01-2014
A11Q7PYQ87R5Y2	B0018SOVIA	PDJ	This is a neat cartoon that teaches kids to read. Good stories and twists on the classics, would recommend this series for preschoolers,	5	love this series,	02-08-2014
